Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-09-26,ACE,EQ,44.6,44.4,44.8,43.2,43.85,43.45,43.84,130447,571821265000.0,959,80696,0.6186
2016-09-27,ACE,EQ,43.45,43.8,46.2,42.8,46.2,45.75,45.08,377214,1700491585000.0002,1727,234850,0.6226
2016-09-28,ACE,EQ,45.75,47.7,48.0,45.85,46.05,46.2,47.09,662734,3120935185000.0,3208,328763,0.4961
2016-09-29,ACE,EQ,46.2,46.3,46.6,41.0,42.85,42.6,43.06,393617,1695058589999.9998,1991,241856,0.6144
2016-09-30,ACE,EQ,42.6,42.0,43.85,41.55,43.5,43.55,43.1,134693,580530245000.0,600,64787,0.48100000000000004
2016-10-03,ACE,EQ,43.55,43.65,45.45,43.65,45.4,45.25,45.02,140917,634401525000.0,732,93978,0.6668999999999999
2016-10-04,ACE,EQ,45.25,44.7,45.1,44.4,44.45,44.5,44.67,51813,231473110000.0,305,35585,0.6868000000000001
2016-10-05,ACE,EQ,44.5,44.5,46.75,44.5,45.4,45.55,45.71,220366,1007223950000.0,953,114330,0.5188
2016-10-06,ACE,EQ,45.55,45.55,46.8,44.05,45.0,44.6,45.71,220011,1005693050000.0,1001,115744,0.5261
2016-10-07,ACE,EQ,44.6,44.6,45.5,43.8,43.95,44.2,44.42,128698,571641920000.0,522,68637,0.5333
2016-10-10,ACE,EQ,44.2,44.6,46.8,44.05,45.5,45.45,45.7,307199,1403793965000.0,1234,117541,0.3826
2016-10-13,ACE,EQ,45.45,45.7,45.7,43.5,44.55,44.4,44.32,122214,541693559999.99994,523,71234,0.5829
2016-10-14,ACE,EQ,44.4,45.05,45.05,43.8,43.9,44.05,44.32,73822,327206305000.0,300,45226,0.6126
2016-10-17,ACE,EQ,44.05,44.4,44.9,43.2,43.4,43.25,43.91,61285,269115229999.99997,368,39589,0.6459999999999999
2016-10-18,ACE,EQ,43.25,43.75,44.2,43.4,43.6,43.7,43.82,102678,449971984999.99994,404,63904,0.6224000000000001
2016-10-19,ACE,EQ,43.7,44.1,44.95,43.7,44.35,44.1,44.22,119009,526247730000.0,601,68375,0.5745
2016-10-20,ACE,EQ,44.1,44.35,45.8,44.15,44.6,44.6,44.83,165637,742569175000.0,732,95429,0.5761000000000001
2016-10-21,ACE,EQ,44.6,44.75,45.4,44.25,44.25,44.3,44.59,96767,431435859999.99994,483,50251,0.5193
2016-10-24,ACE,EQ,44.3,44.8,45.7,43.85,44.6,44.5,44.76,116613,521962595000.0,640,49537,0.42479999999999996
2016-10-25,ACE,EQ,44.5,44.5,47.9,44.25,46.6,46.25,46.44,458046,2127264975000.0,2733,226136,0.49369999999999997
2016-10-26,ACE,EQ,46.25,46.2,47.4,45.5,46.3,46.1,46.68,206084,962099069999.9999,991,123013,0.5969
2016-10-27,ACE,EQ,46.1,46.0,46.0,45.2,45.55,45.55,45.5,58601,266612815000.0,288,47087,0.8035
2016-10-28,ACE,EQ,45.55,45.1,46.5,44.5,45.25,45.55,45.95,62745,288310965000.0,355,43514,0.6935
2016-10-30,ACE,EQ,45.55,46.5,47.5,46.3,46.8,46.85,46.91,135524,635745810000.0,689,104502,0.7711
2016-11-01,ACE,EQ,46.85,47.0,56.2,45.9,56.2,56.2,53.35,3356673,17907437605000.0,13863,1354333,0.4035
2016-11-02,ACE,EQ,56.2,57.1,59.7,55.0,55.35,55.65,57.52,5307515,30527024880000.0,25192,1365738,0.25730000000000003
2016-11-03,ACE,EQ,55.65,54.8,59.3,54.05,54.55,54.55,56.95,2153628,12265789595000.0,12910,681454,0.3164
2016-11-04,ACE,EQ,54.55,55.2,56.3,48.8,50.6,50.55,52.11,1013667,5281790010000.0,5248,388863,0.3836
2016-11-07,ACE,EQ,50.55,51.5,53.5,51.5,52.0,52.2,52.42,442822,2321086130000.0,2374,195936,0.4425
2016-11-08,ACE,EQ,52.2,52.8,53.0,50.4,51.55,51.5,51.66,334371,1727202600000.0,1391,181499,0.5428000000000001
2016-11-09,ACE,EQ,51.5,44.0,49.45,41.2,48.8,48.5,46.12,774762,3572929595000.0005,3416,320863,0.41409999999999997
2016-11-10,ACE,EQ,48.5,48.1,51.8,48.1,50.85,50.6,50.61,471419,2386028980000.0,2317,263047,0.5579999999999999
2016-11-11,ACE,EQ,50.6,49.5,51.6,47.0,47.6,48.4,49.61,711511,3530093760000.0,3730,289368,0.4067
2016-11-15,ACE,EQ,48.4,48.15,48.25,44.05,44.55,44.5,45.0,418053,1881182120000.0,1575,272923,0.6528
2016-11-16,ACE,EQ,44.5,45.55,46.3,43.1,43.35,43.65,44.36,236551,1049291460000.0,951,146895,0.621
2016-11-17,ACE,EQ,43.65,44.2,44.2,42.5,43.0,42.8,42.98,165415,710959695000.0,828,96984,0.5863
2016-11-18,ACE,EQ,42.8,42.6,44.5,40.0,43.6,43.65,43.12,303221,1307430300000.0,1469,148578,0.49
2016-11-21,ACE,EQ,43.65,44.8,45.3,41.95,42.6,42.3,43.65,291386,1272008845000.0,1308,172276,0.5912
2016-11-22,ACE,EQ,42.3,43.95,44.5,42.6,44.5,44.1,43.78,304757,1334377135000.0,1638,129462,0.42479999999999996
2016-11-23,ACE,EQ,44.1,44.55,45.7,44.2,44.75,45.0,45.11,205804,928431475000.0,1328,117028,0.5686
2016-11-24,ACE,EQ,45.0,45.0,46.25,44.55,45.85,45.8,45.59,170907,779121970000.0,1101,93567,0.5475
2016-11-25,ACE,EQ,45.8,46.45,48.95,45.8,48.95,48.2,47.59,354022,1684642950000.0,1738,194358,0.549
2016-11-28,ACE,EQ,48.2,49.0,50.1,48.1,48.65,48.7,49.25,254729,1254645265000.0,1768,125955,0.49450000000000005
2016-11-29,ACE,EQ,48.7,50.0,50.0,47.2,48.0,47.95,48.81,202471,988204555000.0001,1103,95750,0.4729
2016-11-30,ACE,EQ,47.95,49.0,51.2,47.45,49.5,50.1,50.29,739266,3718036275000.0,4182,224246,0.3033
2016-12-01,ACE,EQ,50.1,50.3,51.5,49.65,50.65,50.7,50.62,318458,1612050895000.0,1790,169357,0.5318
2016-12-02,ACE,EQ,50.7,50.9,51.0,48.35,48.6,48.75,49.54,178324,883388450000.0,997,101026,0.5665
2016-12-05,ACE,EQ,48.75,48.9,49.85,48.4,49.3,49.3,49.23,69610,342673595000.0,348,43079,0.6189
2016-12-06,ACE,EQ,49.3,49.7,50.15,49.0,49.25,49.3,49.64,72187,358308680000.0,394,32925,0.4561
2016-12-07,ACE,EQ,49.3,49.65,50.0,47.75,47.9,48.4,49.07,86095,422470120000.0,481,44499,0.5169
2016-12-08,ACE,EQ,48.4,48.55,50.0,48.55,49.0,49.25,49.51,96344,477010955000.0,775,59875,0.6215
2016-12-09,ACE,EQ,49.25,49.2,49.9,48.9,49.05,49.1,49.44,114006,563628560000.0,1196,44042,0.38630000000000003
2016-12-12,ACE,EQ,49.1,49.15,50.4,48.4,49.15,49.2,49.62,209480,1039405190000.0,864,78021,0.3725
2016-12-13,ACE,EQ,49.2,49.7,49.9,48.55,49.0,49.1,49.27,97741,481617800000.0,411,57039,0.5836
2016-12-14,ACE,EQ,49.1,49.45,49.9,47.25,47.4,47.6,48.9,185853,908835725000.0,939,94414,0.508
2016-12-15,ACE,EQ,47.6,47.3,48.8,47.1,48.0,48.0,48.2,83005,400086190000.0,504,47944,0.5776
2016-12-16,ACE,EQ,48.0,48.5,48.75,47.7,48.3,48.2,48.19,50874,245145695000.00003,317,34339,0.675
2016-12-19,ACE,EQ,48.2,48.75,49.25,47.8,48.1,48.15,48.42,107114,518681525000.0,488,75267,0.7027
2016-12-20,ACE,EQ,48.15,48.5,48.75,47.2,47.8,47.6,47.92,64182,307540450000.0,322,42862,0.6678000000000001
2016-12-21,ACE,EQ,47.6,47.9,48.0,46.0,46.4,46.6,47.16,180765,852574485000.0,654,126559,0.7001000000000001
2016-12-22,ACE,EQ,46.6,45.95,46.2,44.7,44.75,45.0,45.29,141198,639536440000.0,980,82824,0.5866
2016-12-23,ACE,EQ,45.0,45.1,46.1,44.25,44.9,45.05,45.21,133251,602371445000.0,943,71545,0.5369
2016-12-26,ACE,EQ,45.05,44.85,45.0,43.5,43.6,43.9,44.32,209426,928212360000.0,1062,89212,0.42600000000000005
2016-12-27,ACE,EQ,43.9,44.5,44.8,43.1,44.75,44.7,44.36,72448,321377360000.0,444,41425,0.5718
2016-12-28,ACE,EQ,44.7,45.05,45.8,44.45,45.05,45.05,45.31,87705,397416810000.0,544,49105,0.5599000000000001
2016-12-29,ACE,EQ,45.05,45.2,46.0,44.6,45.2,45.45,45.46,80453,365761425000.0,952,38740,0.4815
2016-12-30,ACE,EQ,45.45,45.5,45.9,44.8,44.85,45.15,45.48,180507,820940240000.0,1583,97022,0.5375
2017-01-02,ACE,EQ,45.15,45.4,46.9,44.9,46.1,46.0,45.78,220729,1010487960000.0,1465,79518,0.3603
2017-01-03,ACE,EQ,46.0,46.0,47.4,46.0,46.95,46.75,46.74,120463,563044965000.0,949,53288,0.4424
2017-01-04,ACE,EQ,46.75,46.55,48.8,46.55,47.25,47.25,47.94,289070,1385850955000.0,1793,118445,0.4097
2017-01-05,ACE,EQ,47.25,47.6,48.55,47.3,47.6,47.6,47.88,89629,429117109999.99994,678,49105,0.5479
2017-01-06,ACE,EQ,47.6,47.1,51.0,47.1,49.8,49.4,49.62,460889,2286756690000.0,2003,238523,0.5175
2017-01-09,ACE,EQ,49.4,49.5,50.45,49.5,49.6,49.75,49.92,135996,678918220000.0,886,74898,0.5507
2017-01-10,ACE,EQ,49.75,49.85,50.5,48.75,48.75,48.85,49.37,125294,618637405000.0,791,77796,0.6209
2017-01-11,ACE,EQ,48.85,48.65,50.95,48.65,50.3,50.15,50.07,201436,1008556515000.0,987,116706,0.5794
2017-01-12,ACE,EQ,50.15,50.3,50.8,49.5,49.85,49.65,49.99,133727,668531410000.0,462,99509,0.7441
2017-01-13,ACE,EQ,49.65,49.5,50.35,48.9,49.0,49.1,49.36,89352,441085290000.00006,562,43637,0.48840000000000006
2017-01-16,ACE,EQ,49.1,49.3,49.6,48.55,48.75,48.9,49.09,87241,428234180000.0,610,38044,0.4361
2017-01-17,ACE,EQ,48.9,49.2,49.65,48.55,48.7,48.9,48.96,84359,413049175000.0,634,33961,0.4026
2017-01-18,ACE,EQ,48.9,49.0,49.2,48.1,48.15,48.3,48.68,96122,467947950000.0,536,51949,0.5404
2017-01-19,ACE,EQ,48.3,48.1,48.75,47.25,47.75,47.6,48.01,80388,385907380000.0,444,48045,0.5977
2017-01-20,ACE,EQ,47.6,47.8,47.9,46.65,46.65,46.75,47.33,91379,432488525000.0,550,47497,0.5197999999999999
2017-01-23,ACE,EQ,46.75,46.8,47.3,46.4,47.1,46.9,46.85,77147,361441145000.0,371,55714,0.7222
2017-01-24,ACE,EQ,46.9,47.85,49.0,46.05,46.45,46.4,47.07,359474,1692213795000.0,2337,208266,0.5794
2017-01-25,ACE,EQ,46.4,46.5,47.75,46.5,47.15,47.15,47.31,155097,733742305000.0,705,85000,0.5479999999999999
2017-01-27,ACE,EQ,47.15,47.15,48.35,46.65,46.7,46.7,47.3,194525,920133010000.0,1166,102967,0.5293
2017-01-30,ACE,EQ,46.7,46.8,47.4,46.15,47.1,46.85,46.91,85583,401456290000.0,451,52055,0.6082
2017-01-31,ACE,EQ,46.85,46.95,47.15,46.55,47.1,46.85,46.82,106666,499424190000.00006,623,36351,0.3408
2017-02-01,ACE,EQ,46.85,47.65,49.4,46.5,48.5,48.5,48.16,219257,1055930169999.9999,1007,139053,0.6342
2017-02-02,ACE,EQ,48.5,48.7,49.8,47.35,48.75,48.75,48.65,184049,895342044999.9999,819,95347,0.5181
2017-02-03,ACE,EQ,48.75,48.6,53.6,48.05,53.4,53.05,51.97,883704,4592681260000.0,4193,467084,0.5286
2017-02-06,ACE,EQ,53.05,53.45,54.4,52.0,52.8,52.6,53.24,401124,2135770420000.0,1736,213932,0.5333
2017-02-07,ACE,EQ,52.6,52.9,56.35,51.0,53.65,53.6,54.11,1557106,8425950284999.999,7877,414599,0.2663
2017-02-08,ACE,EQ,53.6,53.9,58.0,52.45,56.95,57.1,56.74,1950999,11069718235000.0,9809,792189,0.406
2017-02-09,ACE,EQ,57.1,57.3,58.45,55.3,57.2,57.3,57.19,764527,4372704385000.0,3480,394778,0.5164
2017-02-10,ACE,EQ,57.3,57.5,57.85,56.4,56.7,57.0,57.05,211705,1207819960000.0,1263,104035,0.4914
2017-02-13,ACE,EQ,57.0,57.0,59.0,55.55,58.0,57.7,57.25,333910,1911671605000.0,1786,155129,0.4646
2017-02-14,ACE,EQ,57.7,57.8,58.15,56.5,57.1,57.3,57.25,222911,1276234430000.0,1036,104940,0.4708
2017-02-15,ACE,EQ,57.3,55.45,57.25,54.0,54.05,54.25,55.12,279062,1538201555000.0,1146,165002,0.5913
2017-02-16,ACE,EQ,54.25,54.4,56.4,54.15,55.15,55.6,55.38,217846,1206516330000.0,1001,99604,0.4572
2017-02-17,ACE,EQ,55.6,55.35,56.5,53.4,53.5,53.95,54.19,834717,4523647430000.0,1636,575944,0.6900000000000001
2017-02-20,ACE,EQ,53.95,53.8,54.35,50.9,52.55,52.45,52.62,612442,3222894690000.0,2023,367430,0.5999
2017-02-21,ACE,EQ,52.45,51.85,54.1,50.4,50.5,50.5,52.07,1390509,7240208050000.0,3108,588265,0.42310000000000003
2017-02-22,ACE,EQ,50.5,50.6,53.3,50.6,52.2,52.05,52.23,485305,2534859260000.0,2141,311492,0.6418
2017-02-23,ACE,EQ,52.05,52.8,54.15,51.1,53.0,52.95,53.0,448529,2377038150000.0,2672,268261,0.5981000000000001
2017-02-27,ACE,EQ,52.95,53.25,54.1,52.25,53.1,53.45,53.36,189519,1011248915000.0,1110,102984,0.5434
2017-02-28,ACE,EQ,53.45,53.7,55.55,53.15,54.7,54.55,54.77,371533,2034963445000.0,1903,212229,0.5712
2017-03-01,ACE,EQ,54.55,55.65,57.5,54.45,54.5,55.25,56.17,789472,4434703445000.0,3639,483263,0.6121
2017-03-02,ACE,EQ,55.25,55.15,55.35,53.0,53.1,53.15,53.83,331246,1783230580000.0,1510,200898,0.6065
2017-03-03,ACE,EQ,53.15,53.0,54.8,52.65,54.55,54.4,53.83,144171,776006205000.0,920,87113,0.6042000000000001
2017-03-06,ACE,EQ,54.4,54.75,55.5,54.4,55.05,54.95,55.01,189485,1042295065000.0,867,119931,0.6329
2017-03-07,ACE,EQ,54.95,54.9,56.5,54.6,55.5,55.3,55.52,220790,1225749835000.0,1087,136240,0.6171
2017-03-08,ACE,EQ,55.3,55.35,55.5,53.4,53.75,53.85,54.11,159065,860704175000.0,1187,95282,0.599
2017-03-09,ACE,EQ,53.85,53.55,54.0,53.0,53.05,53.3,53.47,99907,534212884999.99994,614,62445,0.625
2017-03-10,ACE,EQ,53.3,53.8,55.45,52.85,53.35,53.3,53.66,119790,642766635000.0,788,69230,0.5779
2017-03-14,ACE,EQ,53.3,55.0,55.05,53.3,53.5,53.6,54.2,255520,1385028755000.0,1181,172108,0.6736
2017-03-15,ACE,EQ,53.6,53.55,55.15,53.55,53.85,54.1,54.36,186172,1011953355000.0001,1023,96545,0.5186
2017-03-16,ACE,EQ,54.1,54.6,55.0,54.0,54.3,54.2,54.45,124605,678462225000.0,657,74246,0.5959000000000001
2017-03-17,ACE,EQ,54.2,54.3,54.8,53.5,53.6,53.75,54.01,144169,778594020000.0,685,90171,0.6255
2017-03-20,ACE,EQ,53.75,54.4,54.4,53.25,53.45,53.65,53.7,98587,529400245000.0,516,61749,0.6263000000000001
2017-03-21,ACE,EQ,53.65,53.9,54.0,53.4,53.5,53.5,53.63,114370,613366140000.0,490,80499,0.7038
2017-03-22,ACE,EQ,53.5,52.45,53.3,52.15,52.15,52.4,52.6,124628,655511025000.0,723,86536,0.6944
2017-03-23,ACE,EQ,52.4,52.9,53.95,52.4,53.1,53.35,53.19,155974,829637260000.0,832,96932,0.6215
2017-03-24,ACE,EQ,53.35,53.65,53.7,52.45,52.45,52.6,52.92,141866,750756220000.0,1003,109239,0.77
2017-03-27,ACE,EQ,52.6,53.2,53.2,50.2,52.05,51.95,51.64,200478,1035353785000.0,997,123649,0.6168
2017-03-28,ACE,EQ,51.95,52.4,62.25,52.4,59.1,58.8,59.18,4620213,27342626685000.004,21740,1345589,0.2912
2017-03-29,ACE,EQ,58.8,59.2,61.55,57.95,60.6,60.4,59.35,1025614,6086809810000.0,7204,479058,0.4671
2017-03-30,ACE,EQ,60.4,61.0,62.5,60.15,60.5,61.0,61.27,564180,3456547285000.0,3135,249876,0.4429
2017-03-31,ACE,EQ,61.0,60.1,60.9,58.8,59.4,59.75,59.68,316273,1887532130000.0,1598,165369,0.5229
2017-04-03,ACE,EQ,59.75,59.75,63.8,59.25,62.5,61.95,62.08,832075,5165105615000.0,4711,325065,0.3907
2017-04-05,ACE,EQ,61.95,62.4,66.4,61.9,65.2,65.05,64.76,1075092,6961773895000.0,5607,496147,0.4615
2017-04-06,ACE,EQ,65.05,64.55,69.2,62.9,67.6,68.1,67.17,1510102,10144017280000.0,7604,508406,0.3367
2017-04-07,ACE,EQ,68.1,67.35,69.9,65.1,66.3,65.75,67.99,838080,5697932125000.0,4645,401685,0.4793
2017-04-10,ACE,EQ,65.75,66.15,69.0,66.15,68.7,68.2,67.67,455791,3084475140000.0,2645,211532,0.46409999999999996
2017-04-11,ACE,EQ,68.2,68.3,69.0,66.9,68.8,68.5,67.99,357815,2432909945000.0,1992,157488,0.4401
2017-04-12,ACE,EQ,68.5,68.0,68.8,64.85,67.3,67.35,67.09,298846,2005046045000.0,1900,121418,0.40630000000000005
2017-04-13,ACE,EQ,67.35,67.9,68.35,65.4,65.7,65.85,66.98,224048,1500703480000.0,1554,122213,0.5455
2017-04-17,ACE,EQ,65.85,66.2,66.4,64.0,65.0,64.9,64.93,215348,1398297005000.0,1714,96988,0.4504
2017-04-18,ACE,EQ,64.9,65.35,67.25,63.0,63.4,63.25,65.13,427891,2786921870000.0,2834,191397,0.4473
2017-04-19,ACE,EQ,63.25,63.9,65.4,62.75,64.25,64.15,64.05,269102,1723725730000.0,3034,84383,0.3136
2017-04-20,ACE,EQ,64.15,64.6,65.4,64.3,64.5,64.65,64.83,150054,972729575000.0,2061,56353,0.37560000000000004
2017-04-21,ACE,EQ,64.65,65.35,65.4,63.3,64.05,64.0,64.59,198394,1281359190000.0,1713,83896,0.4229
2017-04-24,ACE,EQ,64.0,64.5,67.3,64.1,66.85,66.55,65.96,378250,2494762735000.0,2462,185708,0.49100000000000005
2017-04-25,ACE,EQ,66.55,66.9,67.6,64.8,65.5,65.6,66.27,237594,1574444500000.0,1568,129317,0.5443
2017-04-26,ACE,EQ,65.6,66.15,66.15,62.35,62.9,62.9,64.05,318943,2042734050000.0,1482,196418,0.6158
2017-04-27,ACE,EQ,62.9,63.0,63.85,62.5,63.0,62.75,63.15,131786,832262215000.0,833,67396,0.5114
2017-04-28,ACE,EQ,62.75,63.05,63.25,61.5,62.35,62.55,62.3,178183,1110107150000.0,1071,104398,0.5859000000000001
2017-05-02,ACE,EQ,62.55,62.5,65.3,61.4,64.7,64.65,63.91,345947,2210950615000.0,2161,160785,0.4648
2017-05-03,ACE,EQ,64.65,65.05,65.4,62.4,63.1,63.05,64.0,235360,1506233340000.0,1252,146817,0.6238
2017-05-04,ACE,EQ,63.05,62.7,63.95,62.7,63.05,63.15,63.45,125643,797234855000.0,872,63615,0.5063000000000001
2017-05-05,ACE,EQ,63.15,63.1,63.65,61.7,62.3,62.35,62.43,141033,880444075000.0,826,83578,0.5926
2017-05-08,ACE,EQ,62.35,62.7,68.85,62.5,65.65,65.45,66.55,888735,5914471195000.0,5293,259885,0.2924
2017-05-09,ACE,EQ,65.45,65.4,66.8,64.55,65.9,66.25,65.97,270822,1786501514999.9998,1508,130622,0.4823
2017-05-10,ACE,EQ,66.25,66.75,70.6,66.15,68.1,68.3,68.84,982666,6764327665000.001,6444,417854,0.4252
2017-05-11,ACE,EQ,68.3,68.75,68.9,65.5,66.65,66.45,67.73,275242,1864131135000.0002,2124,125944,0.4576
2017-05-12,ACE,EQ,66.45,66.7,67.35,65.0,65.8,65.85,66.04,295824,1953477505000.0,1560,174711,0.5906
2017-05-15,ACE,EQ,65.85,66.4,68.45,65.85,67.5,67.4,67.4,198862,1340260045000.0,1033,114201,0.5743
2017-05-16,ACE,EQ,67.4,67.55,68.4,66.5,67.2,67.3,67.35,229439,1545370885000.0,2308,90521,0.3945
2017-05-17,ACE,EQ,67.3,67.1,67.95,66.65,67.5,67.55,67.38,156986,1057731244999.9999,2130,62820,0.40020000000000006
2017-05-18,ACE,EQ,67.55,66.8,67.2,64.2,64.5,64.6,65.73,229364,1507507200000.0,1308,130199,0.5677000000000001
2017-05-19,ACE,EQ,64.6,65.8,66.75,64.25,65.9,65.25,65.49,272611,1785345195000.0,1953,125568,0.4606
2017-05-22,ACE,EQ,65.25,66.85,67.8,64.4,64.95,64.8,65.59,389882,2557179890000.0,3941,123860,0.3177
2017-05-23,ACE,EQ,64.8,64.7,65.2,61.65,61.95,62.1,62.77,208681,1309976910000.0,1643,98758,0.4732
2017-05-24,ACE,EQ,62.1,62.3,63.3,57.65,60.5,59.85,60.01,370611,2223961270000.0,1874,198500,0.5356000000000001
2017-05-25,ACE,EQ,59.85,60.35,62.1,59.75,61.05,61.5,61.1,162445,992579544999.9999,1347,70582,0.43450000000000005
2017-05-26,ACE,EQ,61.5,61.85,64.2,61.25,63.15,63.35,62.76,200022,1255435905000.0,1600,86917,0.43450000000000005
2017-05-29,ACE,EQ,63.35,63.3,63.8,61.65,62.5,62.65,62.65,147114,921644780000.0001,1130,61521,0.4182
2017-05-30,ACE,EQ,62.65,62.2,68.0,61.3,64.2,64.2,64.83,952939,6177604770000.0,6327,161072,0.16899999999999998
2017-05-31,ACE,EQ,64.2,63.45,65.3,63.05,64.35,64.3,64.5,165993,1070667975000.0,1642,43651,0.263
2017-06-01,ACE,EQ,64.3,64.55,67.5,64.0,65.95,65.9,65.73,308828,2030018700000.0,2171,110929,0.3592
2017-06-02,ACE,EQ,65.9,67.0,67.2,65.4,66.25,66.55,66.44,198774,1320687625000.0,1680,92365,0.4647
2017-06-05,ACE,EQ,66.55,67.45,67.8,66.05,66.5,66.4,66.63,214817,1431427775000.0,1515,97096,0.452
2017-06-06,ACE,EQ,66.4,66.95,66.95,64.05,64.65,64.55,65.15,183699,1196766100000.0,1256,86951,0.4733
2017-06-07,ACE,EQ,64.55,64.7,65.5,63.6,64.35,64.4,64.63,131795,851800705000.0001,1269,52871,0.4012
2017-06-08,ACE,EQ,64.4,64.3,65.2,63.0,63.45,63.45,63.85,161160,1029052605000.0001,993,66967,0.4155
2017-06-09,ACE,EQ,63.45,63.55,65.35,63.55,64.4,64.35,64.29,131767,847085005000.0001,1497,41204,0.3127
2017-06-12,ACE,EQ,64.35,64.95,64.95,63.1,63.6,63.6,64.02,161728,1035420500000.0,1496,53374,0.33
2017-06-13,ACE,EQ,63.6,63.45,65.0,62.95,63.3,63.55,63.84,231509,1478062460000.0,1842,92037,0.3976
2017-06-14,ACE,EQ,63.55,63.55,64.9,63.25,64.4,64.35,64.09,202976,1300973815000.0,2282,56124,0.27649999999999997
2017-06-15,ACE,EQ,64.35,64.65,75.4,63.85,74.05,74.3,71.39,3498567,24977352545000.0,17808,1127756,0.3223
2017-06-16,ACE,EQ,74.3,74.5,76.8,72.4,73.7,73.5,74.75,1371395,10251360095000.0,8969,400086,0.2917
2017-06-19,ACE,EQ,73.5,74.3,77.4,73.6,75.1,76.1,75.51,966590,7298475050000.0,7302,339115,0.3508
2017-06-20,ACE,EQ,76.1,76.0,76.6,73.65,73.75,74.1,74.95,603054,4519639485000.0,3966,221124,0.3667
2017-06-21,ACE,EQ,74.1,73.5,76.2,73.3,74.15,74.4,74.96,363573,2725444695000.0,2169,163773,0.45049999999999996
2017-06-22,ACE,EQ,74.4,75.3,75.5,71.2,71.4,71.6,73.56,293072,2155890014999.9998,1930,149013,0.5085000000000001
2017-06-23,ACE,EQ,71.6,72.4,72.4,69.25,70.1,70.5,70.44,233673,1646015020000.0,1720,123559,0.5288
2017-06-27,ACE,EQ,70.5,70.5,70.95,67.1,67.15,67.45,68.05,244066,1660911235000.0,1678,149386,0.6121
2017-06-28,ACE,EQ,67.45,67.5,69.85,66.65,68.7,68.8,68.68,220159,1512053250000.0,1591,76947,0.34950000000000003
2017-06-29,ACE,EQ,68.8,71.8,71.8,68.7,68.9,69.25,69.74,221600,1545479625000.0,1420,61242,0.27640000000000003
2017-06-30,ACE,EQ,69.25,69.85,69.85,66.4,67.75,67.9,68.1,242283,1650062050000.0,1682,71162,0.2937
2017-07-03,ACE,EQ,67.9,68.8,70.7,68.1,69.0,69.25,69.53,159973,1112329985000.0,1353,68373,0.4274
2017-07-04,ACE,EQ,69.25,69.85,73.4,68.5,72.8,72.75,71.91,651876,4687956705000.0,3940,193981,0.29760000000000003
2017-07-05,ACE,EQ,72.75,73.0,75.9,72.1,73.4,73.35,74.17,677787,5027321165000.0,4126,221436,0.32670000000000005
2017-07-06,ACE,EQ,73.35,73.7,77.0,72.1,74.5,74.6,75.04,982903,7375325505000.0,5061,423379,0.4307
2017-07-07,ACE,EQ,74.6,75.2,76.1,73.35,73.65,73.9,74.88,352305,2638093405000.0,2359,109073,0.30960000000000004
2017-07-10,ACE,EQ,73.9,74.1,77.0,72.15,72.7,73.0,73.34,83379,611498700000.0,681,31187,0.374
2017-07-11,ACE,EQ,73.0,73.8,74.45,69.4,70.0,70.2,72.73,417992,3040242530000.0,2659,169740,0.4061
2017-07-12,ACE,EQ,70.2,70.7,73.5,70.0,72.9,72.45,71.52,607395,4343892310000.0,3371,183201,0.30160000000000003
2017-07-13,ACE,EQ,72.45,72.1,73.75,71.1,72.0,71.8,72.74,279701,2034465650000.0,2047,102566,0.3667
2017-07-14,ACE,EQ,71.8,72.35,72.35,70.0,70.5,70.6,70.85,300864,2131573395000.0,2023,96905,0.3221
2017-07-17,ACE,EQ,70.6,70.65,73.6,70.15,70.35,70.5,71.19,430467,3064446165000.0,2372,122254,0.284
2017-07-18,ACE,EQ,70.5,70.75,71.8,69.85,70.6,70.8,70.83,315274,2233205385000.0,1859,70317,0.223
2017-07-19,ACE,EQ,70.8,71.15,72.7,70.65,71.4,71.35,71.6,184752,1322883880000.0,1206,90256,0.48850000000000005
2017-07-20,ACE,EQ,71.35,71.6,74.25,71.25,72.5,72.5,73.14,509610,3727301290000.0,2882,174852,0.3431
2017-07-21,ACE,EQ,72.5,72.05,73.8,71.05,71.55,71.55,72.4,190957,1382482910000.0,1576,86566,0.4533
2017-07-24,ACE,EQ,71.55,72.25,72.45,71.0,71.05,71.45,71.66,125864,901913540000.0,725,81099,0.6443000000000001
2017-07-25,ACE,EQ,71.45,71.9,72.85,71.75,72.0,72.0,72.28,199975,1445475380000.0,812,140531,0.7027
2017-07-26,ACE,EQ,72.0,72.2,72.8,71.05,71.4,71.35,71.89,85112,611859885000.0,656,53247,0.6256
2017-07-27,ACE,EQ,71.35,71.95,71.95,69.3,70.0,69.7,70.16,220654,1548133790000.0,1303,133355,0.6043999999999999
2017-07-28,ACE,EQ,69.7,69.55,72.75,69.2,70.2,70.25,70.96,138593,983476025000.0,1185,67963,0.4904
2017-07-31,ACE,EQ,70.25,70.5,71.25,70.0,70.2,70.1,70.39,61840,435284734999.99994,502,46637,0.7542
2017-08-01,ACE,EQ,70.1,69.75,70.75,69.5,69.6,69.65,70.05,69977,490178945000.0,505,43789,0.6258
2017-08-02,ACE,EQ,69.65,69.6,70.75,68.55,68.7,69.05,69.47,93813,651725385000.0,745,59539,0.6347
